timestamp,node_id,node_type,voltage_v,current_a,power_kw,label,is_anomaly
2026-03-21T01:50:00+00:00,load_mfc_09,load,19897.3712,1.8139,36.0913,normal,0
2026-03-21T01:50:00+00:00,load_mfc_10,load,19921.0127,2.2301,44.4256,normal,0
2026-03-21T01:50:00+00:00,load_mme_01,load,19830.2554,0.868,17.212,normal,0
2026-03-21T01:50:00+00:00,load_mme_02,load,19856.8269,1.1205,22.2486,normal,0
2026-03-21T01:50:00+00:00,load_mme_03,load,19938.8231,1.3386,26.6897,normal,0
2026-03-21T01:50:00+00:00,load_mme_04,load,19738.6404,1.6432,32.4342,normal,0
2026-03-21T01:50:00+00:00,load_mme_05,load,19866.6882,1.5562,30.9169,normal,0
2026-03-21T01:50:00+00:00,load_mme_06,load,19934.9184,2.0711,41.2876,normal,0
2026-03-21T01:50:00+00:00,load_mme_07,load,19749.5449,1.9288,38.0937,normal,0
2026-03-21T01:50:00+00:00,load_mme_08,load,19754.827,2.077,41.0313,normal,0
2026-03-21T01:50:00+00:00,load_mme_09,load,648.9097,0.026,0.6745,outage,1
2026-03-21T01:50:00+00:00,load_mme_10,load,19992.0964,3.5445,70.8626,normal,0
2026-03-21T01:50:00+00:00,load_ped_01,load,19891.1178,0.9402,18.7018,normal,0
2026-03-21T01:50:00+00:00,load_ped_02,load,19808.2542,1.1069,21.9262,normal,0
2026-03-21T01:50:00+00:00,load_ped_03,load,19860.0498,1.3683,27.1753,normal,0
2026-03-21T01:50:00+00:00,load_ped_04,load,19744.7231,1.4027,27.6961,normal,0
2026-03-21T01:50:00+00:00,load_ped_05,load,19876.6402,1.5657,31.1205,normal,0
2026-03-21T01:50:00+00:00,load_ped_06,load,19858.6459,1.9994,39.7055,normal,0
2026-03-21T01:50:00+00:00,load_ped_07,load,19738.106,1.8278,36.0765,normal,0
2026-03-21T01:50:00+00:00,load_ped_08,load,19741.41,2.0362,40.1968,normal,0
2026-03-21T01:50:00+00:00,load_ped_09,load,19641.2751,2.587,50.8123,normal,0
2026-03-21T01:50:00+00:00,load_ped_10,load,19968.5834,3.0236,60.3771,normal,0
2026-03-21T01:50:00+00:00,load_siemens_centre_of_excellence_01,load,20021.357,1.1548,23.12,normal,0
2026-03-21T01:50:00+00:00,load_siemens_centre_of_excellence_02,load,19618.6479,1.6429,32.2317,normal,0
2026-03-21T01:50:00+00:00,load_siemens_centre_of_excellence_03,load,19815.6429,1.929,38.2247,normal,0
2026-03-21T01:50:00+00:00,load_siemens_centre_of_excellence_04,load,19746.2985,2.0255,39.9953,normal,0
2026-03-21T01:50:00+00:00,load_siemens_centre_of_excellence_05,load,19734.0074,2.1668,42.7596,normal,0
2026-03-21T01:50:00+00:00,load_siemens_centre_of_excellence_06,load,16304.0983,2.5215,41.1106,undervoltage,1
2026-03-21T01:50:00+00:00,load_siemens_centre_of_excellence_07,load,19862.6769,2.4848,49.3542,normal,0
2026-03-21T01:50:00+00:00,load_siemens_centre_of_excellence_08,load,19646.2956,3.2375,63.6046,normal,0
2026-03-21T01:50:00+00:00,load_siemens_centre_of_excellence_09,load,20024.0248,3.7994,76.0791,normal,0
2026-03-21T01:50:00+00:00,load_siemens_centre_of_excellence_10,load,19929.2139,4.817,95.9984,normal,0
2026-03-21T01:55:00+00:00,bus_ccpd,bus,19733.5322,12.3384,244.7063,normal,0
2026-03-21T01:55:00+00:00,bus_chem_dept,bus,19653.0438,18.3777,364.4565,normal,0
2026-03-21T01:55:00+00:00,bus_dispensary,bus,19644.3997,10.3334,203.2334,normal,0
2026-03-21T01:55:00+00:00,bus_ifc_a,bus,19649.7832,18.1937,355.5861,normal,0
2026-03-21T01:55:00+00:00,bus_lh,bus,19618.976,16.6023,330.0602,normal,0
2026-03-21T01:55:00+00:00,bus_lib,bus,19600.4951,25.0799,488.3382,normal,0
2026-03-21T01:55:00+00:00,bus_mega_hostel,bus,19671.7953,6.4101,126.9608,normal,0
2026-03-21T01:55:00+00:00,bus_mfc,bus,19722.8407,11.6737,231.727,normal,0
2026-03-21T01:55:00+00:00,bus_mme,bus,19659.8438,21.293,414.3533,normal,0
2026-03-21T01:55:00+00:00,bus_ped,bus,19515.5527,22.2547,424.4026,overload,1
2026-03-21T01:55:00+00:00,bus_siemens_centre_of_excellence,bus,19657.9492,24.7223,490.7432,normal,0
2026-03-21T01:55:00+00:00,bus_slack,bus,19573.958,187.2792,3674.5676,normal,0
2026-03-21T01:55:00+00:00,grid_main,external_grid,19968.2673,374.5584,7349.1352,normal,0
2026-03-21T01:55:00+00:00,load_ccpd_01,load,19953.8917,0.7389,14.7433,normal,0
2026-03-21T01:55:00+00:00,load_ccpd_02,load,20028.1363,0.8953,17.9319,normal,0
2026-03-21T01:55:00+00:00,load_ccpd_03,load,19807.7889,1.0917,21.6242,normal,0
2026-03-21T01:55:00+00:00,load_ccpd_04,load,19570.2131,1.27,24.8544,normal,0
2026-03-21T01:55:00+00:00,load_ccpd_05,load,19732.5917,1.4158,27.9374,normal,0
2026-03-21T01:55:00+00:00,load_ccpd_06,load,19888.8496,1.5497,30.8221,normal,0
2026-03-21T01:55:00+00:00,load_ccpd_07,load,19750.8294,1.4287,28.2189,normal,0
2026-03-21T01:55:00+00:00,load_ccpd_08,load,19816.418,1.6476,32.6491,normal,0
2026-03-21T01:55:00+00:00,load_ccpd_09,load,19758.4473,2.2449,44.3548,normal,0
2026-03-21T01:55:00+00:00,load_ccpd_10,load,764.9925,0.0558,1.5702,outage,1
2026-03-21T01:55:00+00:00,load_chem_dept_01,load,19850.5886,0.9731,19.3172,normal,0
2026-03-21T01:55:00+00:00,load_chem_dept_02,load,19707.2721,1.1417,22.5004,normal,0
2026-03-21T01:55:00+00:00,load_chem_dept_03,load,19539.8345,1.5294,29.8843,normal,0
2026-03-21T01:55:00+00:00,load_chem_dept_04,load,19838.8478,1.5353,30.4584,normal,0
2026-03-21T01:55:00+00:00,load_chem_dept_05,load,19834.1236,1.9364,38.4063,normal,0
2026-03-21T01:55:00+00:00,load_chem_dept_06,load,473.0912,0.0502,0.7449,outage,1
2026-03-21T01:55:00+00:00,load_chem_dept_07,load,19738.8641,1.9083,37.667,normal,0
2026-03-21T01:55:00+00:00,load_chem_dept_08,load,19861.9266,2.2934,45.5521,normal,0
2026-03-21T01:55:00+00:00,load_chem_dept_09,load,20143.0949,3.0035,60.5005,normal,0
2026-03-21T01:55:00+00:00,load_chem_dept_10,load,19824.6987,4.0064,79.4254,normal,0
2026-03-21T01:55:00+00:00,load_dispensary_01,load,19796.5813,0.5036,9.9695,normal,0
2026-03-21T01:55:00+00:00,load_dispensary_02,load,19817.9358,0.573,11.356,normal,0
2026-03-21T01:55:00+00:00,load_dispensary_03,load,18786.8238,1.2359,21.9796,overload,1
2026-03-21T01:55:00+00:00,load_dispensary_04,load,19981.3969,0.8444,16.872,normal,0
2026-03-21T01:55:00+00:00,load_dispensary_05,load,19914.3477,0.8025,15.9806,normal,0
2026-03-21T01:55:00+00:00,load_dispensary_06,load,19982.6449,1.0729,21.439,normal,0
2026-03-21T01:55:00+00:00,load_dispensary_07,load,19849.5143,1.0733,21.3037,normal,0
2026-03-21T01:55:00+00:00,load_dispensary_08,load,19993.12,1.2183,24.3585,normal,0
2026-03-21T01:55:00+00:00,load_dispensary_09,load,19870.2285,1.3323,26.4736,normal,0
2026-03-21T01:55:00+00:00,load_dispensary_10,load,19974.0588,1.6772,33.5009,normal,0
2026-03-21T01:55:00+00:00,load_ifc_a_01,load,19676.3383,0.9477,18.6466,normal,0
2026-03-21T01:55:00+00:00,load_ifc_a_02,load,19706.8707,1.0083,19.8699,normal,0
2026-03-21T01:55:00+00:00,load_ifc_a_03,load,19948.6461,1.1546,23.0319,normal,0
2026-03-21T01:55:00+00:00,load_ifc_a_04,load,19951.754,1.3777,27.4881,normal,0
2026-03-21T01:55:00+00:00,load_ifc_a_05,load,18982.4969,2.5262,44.9831,overload,1
2026-03-21T01:55:00+00:00,load_ifc_a_06,load,19923.6297,1.5752,31.3831,normal,0
2026-03-21T01:55:00+00:00,load_ifc_a_07,load,19961.2337,1.7695,35.3219,normal,0
2026-03-21T01:55:00+00:00,load_ifc_a_08,load,19780.5473,1.9734,39.0357,normal,0
2026-03-21T01:55:00+00:00,load_ifc_a_09,load,19833.6389,2.3946,47.4934,normal,0
2026-03-21T01:55:00+00:00,load_ifc_a_10,load,19712.3871,3.4665,68.3324,normal,0
2026-03-21T01:55:00+00:00,load_lh_01,load,19860.3869,0.8805,17.487,normal,0
2026-03-21T01:55:00+00:00,load_lh_02,load,19845.1212,0.9995,19.8349,normal,0
2026-03-21T01:55:00+00:00,load_lh_03,load,19961.5105,1.1094,22.1444,normal,0
2026-03-21T01:55:00+00:00,load_lh_04,load,20061.2969,1.3938,27.9614,normal,0
2026-03-21T01:55:00+00:00,load_lh_05,load,19867.9951,1.6119,32.0248,normal,0
2026-03-21T01:55:00+00:00,load_lh_06,load,19898.7168,1.6672,33.1746,normal,0
2026-03-21T01:55:00+00:00,load_lh_07,load,19785.6341,1.6648,32.9387,normal,0
2026-03-21T01:55:00+00:00,load_lh_08,load,19671.2921,1.9418,38.198,normal,0
2026-03-21T01:55:00+00:00,load_lh_09,load,19940.6356,2.543,50.7095,normal,0
2026-03-21T01:55:00+00:00,load_lh_10,load,19920.5531,2.7904,55.5869,normal,0
2026-03-21T01:55:00+00:00,load_lib_01,load,19821.2696,1.2942,25.653,normal,0
2026-03-21T01:55:00+00:00,load_lib_02,load,19787.9218,1.3169,26.0595,normal,0
2026-03-21T01:55:00+00:00,load_lib_03,load,19819.4029,1.8451,36.5697,normal,0
2026-03-21T01:55:00+00:00,load_lib_04,load,19949.4521,1.9259,38.4209,normal,0
2026-03-21T01:55:00+00:00,load_lib_05,load,19881.8809,2.3463,46.6489,normal,0
2026-03-21T01:55:00+00:00,load_lib_06,load,20154.5771,2.3972,48.3154,normal,0
2026-03-21T01:55:00+00:00,load_lib_07,load,19797.6364,2.5438,50.3613,normal,0
2026-03-21T01:55:00+00:00,load_lib_08,load,16750.3918,3.388,56.7498,undervoltage,1
2026-03-21T01:55:00+00:00,load_lib_09,load,19901.4411,3.566,70.9692,normal,0
2026-03-21T01:55:00+00:00,load_lib_10,load,19878.9399,4.4565,88.5905,normal,0
2026-03-21T01:55:00+00:00,load_mega_hostel_01,load,19786.7817,4.2804,84.6953,normal,0
2026-03-21T01:55:00+00:00,load_mega_hostel_02,load,19846.0053,2.1297,42.2655,normal,0
2026-03-21T01:55:00+00:00,load_mfc_01,load,19860.6115,0.5949,11.8143,normal,0
2026-03-21T01:55:00+00:00,load_mfc_02,load,19775.0683,0.6304,12.4653,normal,0
2026-03-21T01:55:00+00:00,load_mfc_03,load,19768.4335,0.8365,16.5369,normal,0
2026-03-21T01:55:00+00:00,load_mfc_04,load,19640.6843,0.9267,18.2007,normal,0
2026-03-21T01:55:00+00:00,load_mfc_05,load,19859.7815,1.1164,22.1712,normal,0
2026-03-21T01:55:00+00:00,load_mfc_06,load,19824.5734,1.1872,23.5351,normal,0
2026-03-21T01:55:00+00:00,load_mfc_07,load,19830.7663,1.2119,24.0329,normal,0
2026-03-21T01:55:00+00:00,load_mfc_08,load,19804.9245,1.2529,24.8127,normal,0
2026-03-21T01:55:00+00:00,load_mfc_09,load,19895.1497,1.8273,36.355,normal,0
2026-03-21T01:55:00+00:00,load_mfc_10,load,20006.5557,2.0895,41.8029,normal,0
2026-03-21T01:55:00+00:00,load_mme_01,load,19786.096,0.9105,18.0145,normal,0
2026-03-21T01:55:00+00:00,load_mme_02,load,19767.6363,1.2317,24.3487,normal,0
2026-03-21T01:55:00+00:00,load_mme_03,load,19843.3496,1.2476,24.7575,normal,0
2026-03-21T01:55:00+00:00,load_mme_04,load,19777.3315,1.4381,28.4409,normal,0
2026-03-21T01:55:00+00:00,load_mme_05,load,19120.362,3.5199,62.9425,overload,1
2026-03-21T01:55:00+00:00,load_mme_06,load,19596.3512,2.1647,42.4209,normal,0
2026-03-21T01:55:00+00:00,load_mme_07,load,19854.8371,1.922,38.1605,normal,0
2026-03-21T01:55:00+00:00,load_mme_08,load,19682.5903,2.5263,49.725,normal,0
2026-03-21T01:55:00+00:00,load_mme_09,load,19779.9162,2.6124,51.6726,normal,0
2026-03-21T01:55:00+00:00,load_mme_10,load,19858.6339,3.7198,73.8702,normal,0
2026-03-21T01:55:00+00:00,load_ped_01,load,19786.646,0.9453,18.7037,normal,0
2026-03-21T01:55:00+00:00,load_ped_02,load,19987.0928,1.0207,20.4002,normal,0
2026-03-21T01:55:00+00:00,load_ped_03,load,19037.0603,2.4149,43.0766,overload,1
2026-03-21T01:55:00+00:00,load_ped_04,load,16360.4341,2.1521,35.2097,undervoltage,1
2026-03-21T01:55:00+00:00,load_ped_05,load,19039.0138,3.3302,60.3647,overload,1
2026-03-21T01:55:00+00:00,load_ped_06,load,19986.4008,1.9302,38.5768,normal,0
2026-03-21T01:55:00+00:00,load_ped_07,load,19954.7236,1.8173,36.2641,normal,0
2026-03-21T01:55:00+00:00,load_ped_08,load,19961.1538,2.4401,48.7073,normal,0
2026-03-21T01:55:00+00:00,load_ped_09,load,19777.0352,2.5344,50.1231,normal,0
2026-03-21T01:55:00+00:00,load_ped_10,load,19887.1999,3.6695,72.9764,normal,0
2026-03-21T01:55:00+00:00,load_siemens_centre_of_excellence_01,load,19960.5372,1.1414,22.7836,normal,0
2026-03-21T01:55:00+00:00,load_siemens_centre_of_excellence_02,load,19634.2791,1.6216,31.8399,normal,0
2026-03-21T01:55:00+00:00,load_siemens_centre_of_excellence_03,load,19935.4908,1.7717,35.3192,normal,0
2026-03-21T01:55:00+00:00,load_siemens_centre_of_excellence_04,load,19886.8926,1.8475,36.7407,normal,0
2026-03-21T01:55:00+00:00,load_siemens_centre_of_excellence_05,load,19736.6955,2.4004,47.3755,normal,0
2026-03-21T01:55:00+00:00,load_siemens_centre_of_excellence_06,load,19953.4989,2.5163,50.2095,normal,0
2026-03-21T01:55:00+00:00,load_siemens_centre_of_excellence_07,load,20059.1533,2.3097,46.33,normal,0
2026-03-21T01:55:00+00:00,load_siemens_centre_of_excellence_08,load,19969.3506,2.942,58.7496,normal,0
2026-03-21T01:55:00+00:00,load_siemens_centre_of_excellence_09,load,19959.6161,3.7397,74.6433,normal,0
2026-03-21T01:55:00+00:00,load_siemens_centre_of_excellence_10,load,19573.9754,4.432,86.7519,normal,0
2026-03-21T02:00:00+00:00,bus_ccpd,bus,19667.5864,15.3897,304.4397,normal,0
2026-03-21T02:00:00+00:00,bus_chem_dept,bus,19645.2949,21.215,420.6783,normal,0
2026-03-21T02:00:00+00:00,bus_dispensary,bus,19717.6689,9.4305,186.6107,normal,0
2026-03-21T02:00:00+00:00,bus_ifc_a,bus,19780.4968,17.9606,355.7774,normal,0
2026-03-21T02:00:00+00:00,bus_lh,bus,19630.7137,17.1791,335.533,normal,0
2026-03-21T02:00:00+00:00,bus_lib,bus,19565.7162,23.5898,467.5343,normal,0
2026-03-21T02:00:00+00:00,bus_mega_hostel,bus,19570.1118,6.1349,121.5507,normal,0
2026-03-21T02:00:00+00:00,bus_mfc,bus,19725.3928,11.6645,229.3339,normal,0
2026-03-21T02:00:00+00:00,bus_mme,bus,19728.2471,19.479,386.8042,normal,0
2026-03-21T02:00:00+00:00,bus_ped,bus,19690.3718,17.5965,342.902,normal,0
2026-03-21T02:00:00+00:00,bus_siemens_centre_of_excellence,bus,19661.1281,26.1999,512.5622,normal,0
2026-03-21T02:00:00+00:00,bus_slack,bus,19656.833,185.8395,3663.7264,normal,0
2026-03-21T02:00:00+00:00,grid_main,external_grid,19902.9694,371.679,7327.4528,normal,0
2026-03-21T02:00:00+00:00,load_ccpd_01,load,19809.4191,0.6933,13.733,normal,0
2026-03-21T02:00:00+00:00,load_ccpd_02,load,19845.6415,0.8205,16.2843,normal,0
2026-03-21T02:00:00+00:00,load_ccpd_03,load,19671.7313,0.963,18.9446,normal,0
2026-03-21T02:00:00+00:00,load_ccpd_04,load,19972.4115,1.2593,25.1521,normal,0
2026-03-21T02:00:00+00:00,load_ccpd_05,load,19820.8145,1.4129,28.0051,normal,0
2026-03-21T02:00:00+00:00,load_ccpd_06,load,19942.5805,1.459,29.0972,normal,0
2026-03-21T02:00:00+00:00,load_ccpd_07,load,19550.5752,1.4651,28.6427,normal,0
2026-03-21T02:00:00+00:00,load_ccpd_08,load,19584.0135,1.8009,35.2693,normal,0
2026-03-21T02:00:00+00:00,load_ccpd_09,load,19756.0589,2.5099,49.5865,normal,0
2026-03-21T02:00:00+00:00,load_ccpd_10,load,19869.9187,3.0058,59.7249,normal,0
2026-03-21T02:00:00+00:00,load_chem_dept_01,load,19810.2742,0.9924,19.6594,normal,0
2026-03-21T02:00:00+00:00,load_chem_dept_02,load,19762.5977,1.3383,26.4486,normal,0
2026-03-21T02:00:00+00:00,load_chem_dept_03,load,19819.2506,1.3989,27.725,normal,0
2026-03-21T02:00:00+00:00,load_chem_dept_04,load,19965.8691,1.6813,33.5691,normal,0
2026-03-21T02:00:00+00:00,load_chem_dept_05,load,20229.1936,1.7262,34.9193,normal,0
2026-03-21T02:00:00+00:00,load_chem_dept_06,load,19861.882,2.1549,42.8011,normal,0
2026-03-21T02:00:00+00:00,load_chem_dept_07,load,19876.0205,2.1193,42.1233,normal,0
2026-03-21T02:00:00+00:00,load_chem_dept_08,load,19863.274,2.3431,46.5411,normal,0
2026-03-21T02:00:00+00:00,load_chem_dept_09,load,19561.2539,3.4105,66.7139,normal,0
2026-03-21T02:00:00+00:00,load_chem_dept_10,load,19796.508,4.0501,80.1775,normal,0
2026-03-21T02:00:00+00:00,load_dispensary_01,load,20006.4548,0.4553,9.1097,normal,0
2026-03-21T02:00:00+00:00,load_dispensary_02,load,19898.2423,0.6088,12.1145,normal,0
2026-03-21T02:00:00+00:00,load_dispensary_03,load,19681.0538,0.67,13.1854,normal,0
2026-03-21T02:00:00+00:00,load_dispensary_04,load,19804.706,0.7085,14.0312,normal,0
2026-03-21T02:00:00+00:00,load_dispensary_05,load,19752.7806,0.8008,15.8176,normal,0
2026-03-21T02:00:00+00:00,load_dispensary_06,load,19857.312,1.0078,20.0113,normal,0
2026-03-21T02:00:00+00:00,load_dispensary_07,load,19863.8021,0.9019,17.9156,normal,0
2026-03-21T02:00:00+00:00,load_dispensary_08,load,19654.1228,1.1708,23.0106,normal,0
2026-03-21T02:00:00+00:00,load_dispensary_09,load,19917.3874,1.4562,29.0046,normal,0
2026-03-21T02:00:00+00:00,load_dispensary_10,load,19638.3226,1.6504,32.4102,normal,0
2026-03-21T02:00:00+00:00,load_ifc_a_01,load,19708.8054,0.8643,17.0339,normal,0
2026-03-21T02:00:00+00:00,load_ifc_a_02,load,19924.0957,1.0032,19.9882,normal,0
2026-03-21T02:00:00+00:00,load_ifc_a_03,load,19753.5704,1.2313,24.3223,normal,0
2026-03-21T02:00:00+00:00,load_ifc_a_04,load,19858.4266,1.5524,30.8286,normal,0
2026-03-21T02:00:00+00:00,load_ifc_a_05,load,19543.4648,1.5036,29.3853,normal,0
2026-03-21T02:00:00+00:00,load_ifc_a_06,load,19826.5139,1.931,38.2851,normal,0
2026-03-21T02:00:00+00:00,load_ifc_a_07,load,19669.1921,1.6107,31.6809,normal,0
2026-03-21T02:00:00+00:00,load_ifc_a_08,load,19947.1387,2.3098,46.0745,normal,0
2026-03-21T02:00:00+00:00,load_ifc_a_09,load,19814.8821,2.6943,53.3865,normal,0
2026-03-21T02:00:00+00:00,load_ifc_a_10,load,19875.0599,3.26,64.7921,normal,0
2026-03-21T02:00:00+00:00,load_lh_01,load,19913.8978,0.868,17.2855,normal,0
2026-03-21T02:00:00+00:00,load_lh_02,load,19846.5462,1.0579,20.9965,normal,0
2026-03-21T02:00:00+00:00,load_lh_03,load,19812.4206,1.1387,22.5611,normal,0
2026-03-21T02:00:00+00:00,load_lh_04,load,16330.7485,1.6212,26.476,undervoltage,1
2026-03-21T02:00:00+00:00,load_lh_05,load,19919.4635,1.4139,28.164,normal,0
2026-03-21T02:00:00+00:00,load_lh_06,load,19855.2059,1.779,35.3225,normal,0
2026-03-21T02:00:00+00:00,load_lh_07,load,19832.6145,1.6398,32.5219,normal,0
2026-03-21T02:00:00+00:00,load_lh_08,load,19878.3351,2.0908,41.5617,normal,0
2026-03-21T02:00:00+00:00,load_lh_09,load,19957.8202,2.6159,52.2069,normal,0
2026-03-21T02:00:00+00:00,load_lh_10,load,19782.9194,2.9539,58.4369,normal,0
2026-03-21T02:00:00+00:00,load_lib_01,load,19748.6978,1.238,24.4493,normal,0
2026-03-21T02:00:00+00:00,load_lib_02,load,19943.2882,1.5167,30.2487,normal,0
2026-03-21T02:00:00+00:00,load_lib_03,load,19673.5862,1.89,37.1838,normal,0
2026-03-21T02:00:00+00:00,load_lib_04,load,19709.3942,1.8373,36.2116,normal,0
2026-03-21T02:00:00+00:00,load_lib_05,load,20091.3852,2.0054,40.2915,normal,0
2026-03-21T02:00:00+00:00,load_lib_06,load,19919.133,2.2049,43.9206,normal,0
2026-03-21T02:00:00+00:00,load_lib_07,load,19802.3282,2.2908,45.3624,normal,0
2026-03-21T02:00:00+00:00,load_lib_08,load,19819.6136,2.8598,56.6799,normal,0
2026-03-21T02:00:00+00:00,load_lib_09,load,19742.7947,3.6594,72.2473,normal,0
2026-03-21T02:00:00+00:00,load_lib_10,load,19801.8862,4.0875,80.9392,normal,0
2026-03-21T02:00:00+00:00,load_mega_hostel_01,load,19759.9065,4.053,80.0859,normal,0
2026-03-21T02:00:00+00:00,load_mega_hostel_02,load,19916.8384,2.0819,41.4648,normal,0
2026-03-21T02:00:00+00:00,load_mfc_01,load,19866.6991,0.6048,12.015,normal,0
2026-03-21T02:00:00+00:00,load_mfc_02,load,19761.3764,0.6423,12.6937,normal,0
2026-03-21T02:00:00+00:00,load_mfc_03,load,19774.8763,0.7657,15.1408,normal,0
2026-03-21T02:00:00+00:00,load_mfc_04,load,17789.8293,1.2932,23.0065,undervoltage,1
2026-03-21T02:00:00+00:00,load_mfc_05,load,20070.0317,1.0277,20.6269,normal,0
2026-03-21T02:00:00+00:00,load_mfc_06,load,20049.9877,1.1538,23.1342,normal,0
2026-03-21T02:00:00+00:00,load_mfc_07,load,19746.6707,1.0299,20.3371,normal,0
2026-03-21T02:00:00+00:00,load_mfc_08,load,19714.3788,1.5029,29.6282,normal,0
2026-03-21T02:00:00+00:00,load_mfc_09,load,19738.5793,1.6588,32.7431,normal,0
2026-03-21T02:00:00+00:00,load_mfc_10,load,20151.2097,1.9854,40.0084,normal,0
2026-03-21T02:00:00+00:00,load_mme_01,load,19916.4634,1.0537,20.9852,normal,0
2026-03-21T02:00:00+00:00,load_mme_02,load,19873.4996,1.2429,24.7001,normal,0
2026-03-21T02:00:00+00:00,load_mme_03,load,19651.5707,1.3799,27.118,normal,0
2026-03-21T02:00:00+00:00,load_mme_04,load,19812.0983,1.5819,31.3408,normal,0
2026-03-21T02:00:00+00:00,load_mme_05,load,19895.0876,1.7258,34.3343,normal,0
2026-03-21T02:00:00+00:00,load_mme_06,load,19890.3593,1.8367,36.532,normal,0
2026-03-21T02:00:00+00:00,load_mme_07,load,19691.3177,1.9171,37.7496,normal,0
2026-03-21T02:00:00+00:00,load_mme_08,load,19958.6166,2.1241,42.3943,normal,0
2026-03-21T02:00:00+00:00,load_mme_09,load,19946.4188,2.868,57.2073,normal,0
2026-03-21T02:00:00+00:00,load_mme_10,load,19857.0013,3.7489,74.4426,normal,0
2026-03-21T02:00:00+00:00,load_ped_01,load,19918.6321,0.8458,16.8471,normal,0
2026-03-21T02:00:00+00:00,load_ped_02,load,19763.4708,1.172,23.1632,normal,0
2026-03-21T02:00:00+00:00,load_ped_03,load,20010.0131,1.296,25.9329,normal,0
2026-03-21T02:00:00+00:00,load_ped_04,load,19872.0658,1.4439,28.6936,normal,0
2026-03-21T02:00:00+00:00,load_ped_05,load,6267.0893,0.4586,2.8738,sensor_fault,1
2026-03-21T02:00:00+00:00,load_ped_06,load,19887.3713,2.0362,40.4939,normal,0
2026-03-21T02:00:00+00:00,load_ped_07,load,19980.8102,1.896,37.8829,normal,0
2026-03-21T02:00:00+00:00,load_ped_08,load,19704.1615,2.1073,41.5232,normal,0
2026-03-21T02:00:00+00:00,load_ped_09,load,19758.0551,2.5903,51.1787,normal,0
2026-03-21T02:00:00+00:00,load_ped_10,load,19814.3773,3.7504,74.3127,normal,0
2026-03-21T02:00:00+00:00,load_siemens_centre_of_excellence_01,load,19963.6585,1.1861,23.6779,normal,0
2026-03-21T02:00:00+00:00,load_siemens_centre_of_excellence_02,load,19857.0122,1.6379,32.523,normal,0
2026-03-21T02:00:00+00:00,load_siemens_centre_of_excellence_03,load,19806.869,1.5911,31.5139,normal,0
2026-03-21T02:00:00+00:00,load_siemens_centre_of_excellence_04,load,20006.4741,1.9637,39.2859,normal,0
2026-03-21T02:00:00+00:00,load_siemens_centre_of_excellence_05,load,19780.3687,2.4191,47.8504,normal,0
2026-03-21T02:00:00+00:00,load_siemens_centre_of_excellence_06,load,17355.1045,3.4207,59.3666,undervoltage,1
2026-03-21T02:00:00+00:00,load_siemens_centre_of_excellence_07,load,19838.2297,2.3147,45.9201,normal,0
2026-03-21T02:00:00+00:00,load_siemens_centre_of_excellence_08,load,19926.2958,3.2504,64.7683,normal,0
2026-03-21T02:00:00+00:00,load_siemens_centre_of_excellence_09,load,19872.0061,4.1375,82.2205,normal,0
2026-03-21T02:00:00+00:00,load_siemens_centre_of_excellence_10,load,19967.659,4.2787,85.4356,normal,0
2026-03-21T02:05:00+00:00,bus_ccpd,bus,19627.2577,14.6236,291.249,normal,0
2026-03-21T02:05:00+00:00,bus_chem_dept,bus,19582.008,20.497,406.9225,normal,0
2026-03-21T02:05:00+00:00,bus_dispensary,bus,19673.6423,9.6507,187.4903,normal,0
2026-03-21T02:05:00+00:00,bus_ifc_a,bus,19623.6033,15.5566,308.8818,normal,0
2026-03-21T02:05:00+00:00,bus_lh,bus,19592.3371,16.9044,334.3208,normal,0
2026-03-21T02:05:00+00:00,bus_lib,bus,19552.7683,28.0394,544.7638,normal,0
2026-03-21T02:05:00+00:00,bus_mega_hostel,bus,19767.53,6.5701,130.0413,normal,0
2026-03-21T02:05:00+00:00,bus_mfc,bus,19742.8402,11.0418,211.4939,normal,0
2026-03-21T02:05:00+00:00,bus_mme,bus,19607.0258,23.8745,458.9067,normal,0
2026-03-21T02:05:00+00:00,bus_ped,bus,19619.5182,18.9849,370.5729,normal,0
2026-03-21T02:05:00+00:00,bus_siemens_centre_of_excellence,bus,19612.8613,25.1235,498.2159,normal,0
2026-03-21T02:05:00+00:00,bus_slack,bus,19649.2107,190.8665,3742.8589,normal,0
2026-03-21T02:05:00+00:00,grid_main,external_grid,19942.1524,381.733,7485.7178,normal,0
2026-03-21T02:05:00+00:00,load_ccpd_01,load,19801.36,0.8405,16.644,normal,0
2026-03-21T02:05:00+00:00,load_ccpd_02,load,19685.7952,0.9147,18.006,normal,0
2026-03-21T02:05:00+00:00,load_ccpd_03,load,19987.7838,1.0087,20.1614,normal,0
2026-03-21T02:05:00+00:00,load_ccpd_04,load,19805.353,1.1245,22.2702,normal,0
2026-03-21T02:05:00+00:00,load_ccpd_05,load,19929.0679,1.4809,29.5125,normal,0
2026-03-21T02:05:00+00:00,load_ccpd_06,load,19863.6772,1.4276,28.3583,normal,0
2026-03-21T02:05:00+00:00,load_ccpd_07,load,19759.2189,1.459,28.8288,normal,0
2026-03-21T02:05:00+00:00,load_ccpd_08,load,20257.6351,1.6341,33.1039,normal,0
2026-03-21T02:05:00+00:00,load_ccpd_09,load,19830.6053,2.1104,41.8514,normal,0
